sale_id,sale_date,product_id,product_name,category,customer_id,customer_name,salesperson_id,quantity,unit_price,discount,total_amount,payment_method,shipping_mode,region,sale_date_only,sale_year,sale_month,sale_day
SALE100429,2025-11-30 10:17:03.030096,P003,Gaming Chair,Furniture,CUST0020,Matthew Price,SP003,3,323.4,0.0,970.2,Cash,Next Day,East,2025-11-30,2025,11,30
SALE100430,2025-06-22 01:17:03.030096,P008,USB-C Hub,Accessories,CUST0029,Charles Turner,SP004,1,34.13,0.0,34.13,Bank Transfer,Express,West,2025-06-22,2025,6,22
SALE100431,2025-05-05 07:17:03.030096,P002,Wireless Mouse,Accessories,CUST0006,Nancy Price,SP002,1,47.48,0.0,47.48,Credit Card,Standard,South,2025-05-05,2025,5,5
SALE100432,2025-04-03 21:17:03.030096,P003,Gaming Chair,Furniture,CUST0091,Shirley Ramirez,SP003,1,311.09,22.64,288.45,Credit Card,Next Day,East,2025-04-03,2025,4,3
SALE100433,2025-10-01 16:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0011,Cynthia Smith,SP004,1,121.28,0.0,121.28,Bank Transfer,Standard,West,2025-10-01,2025,10,1
SALE100434,2025-11-25 14:17:03.030096,P006,Webcam HD,Electronics,CUST0058,Linda Wright,SP003,1,85.73,0.0,85.73,Cash,Express,East,2025-11-25,2025,11,25
SALE100435,2025-10-04 04:17:03.030096,P007,Desk Lamp,Furniture,CUST0015,Sandra Garcia,SP003,2,44.58,14.12,75.04,PayPal,Standard,East,2025-10-04,2025,10,4
SALE100436,2025-12-28 03:17:03.030096,P004,"Monitor 27""",Electronics,CUST0065,Carol Young,SP002,3,446.36,190.01,1149.07,PayPal,Express,South,2025-12-28,2025,12,28
SALE100437,2025-05-26 15:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0007,Emily Clark,SP002,2,148.1,0.0,296.2,PayPal,Express,South,2025-05-26,2025,5,26
SALE100438,2025-12-01 12:17:03.030096,P007,Desk Lamp,Furniture,CUST0063,Paul Harris,SP003,1,37.07,0.0,37.07,Bank Transfer,Next Day,East,2025-12-01,2025,12,1
SALE100439,2025-08-12 01:17:03.030096,P007,Desk Lamp,Furniture,CUST0050,Sharon Ross,SP001,1,35.08,0.0,35.08,PayPal,Standard,North,2025-08-12,2025,8,12
SALE100440,2025-02-20 16:17:03.030096,P004,"Monitor 27""",Electronics,CUST0057,William White,SP003,1,343.33,68.47,274.86,Bank Transfer,Standard,East,2025-02-20,2025,2,20
SALE100441,2025-03-18 01:17:03.030096,P008,USB-C Hub,Accessories,CUST0024,Stephanie Collins,SP001,3,38.11,0.0,114.33,Bank Transfer,Standard,North,2025-03-18,2025,3,18
SALE100442,2025-06-19 04:17:03.030096,P008,USB-C Hub,Accessories,CUST0071,Elizabeth Green,SP001,2,31.94,0.0,63.88,Cash,Standard,North,2025-06-19,2025,6,19
SALE100443,2025-11-18 01:17:03.030096,P003,Gaming Chair,Furniture,CUST0018,Brenda Hernandez,SP001,1,308.43,0.0,308.43,Bank Transfer,Express,North,2025-11-18,2025,11,18
SALE100444,2025-09-09 19:17:03.030096,P007,Desk Lamp,Furniture,CUST0016,Emily Carter,SP001,2,45.23,0.0,90.46,Credit Card,Standard,North,2025-09-09,2025,9,9
SALE100445,2026-01-28 18:17:03.030096,P003,Gaming Chair,Furniture,CUST0081,Brandon Nguyen,SP002,2,272.6,0.0,545.2,Cash,Next Day,South,2026-01-28,2026,1,28
SALE100446,2025-03-30 16:17:03.030096,P002,Wireless Mouse,Accessories,CUST0010,Nicholas Rodriguez,SP003,1,41.4,0.0,41.4,Credit Card,Standard,East,2025-03-30,2025,3,30
SALE100447,2025-06-09 12:17:03.030096,P007,Desk Lamp,Furniture,CUST0069,Eric Cox,SP001,5,39.41,44.41,152.64,Cash,Standard,North,2025-06-09,2025,6,9
SALE100448,2025-05-07 08:17:03.030096,P006,Webcam HD,Electronics,CUST0061,Barbara Sanchez,SP004,1,86.36,19.07,67.29,Credit Card,Next Day,West,2025-05-07,2025,5,7
SALE100449,2025-07-17 23:17:03.030096,P001,Laptop Pro,Electronics,CUST0003,Matthew Bell,SP003,1,1217.04,69.83,1147.21,Cash,Standard,East,2025-07-17,2025,7,17
SALE100450,2025-11-26 20:17:03.030096,P001,Laptop Pro,Electronics,CUST0060,Karen Harris,SP004,1,1134.88,266.46,868.42,Credit Card,Express,West,2025-11-26,2025,11,26
SALE100451,2025-07-05 02:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0018,Brenda Hernandez,SP001,4,121.66,81.62,405.02,Cash,Next Day,North,2025-07-05,2025,7,5
SALE100452,2025-03-27 08:17:03.030096,P003,Gaming Chair,Furniture,CUST0040,James Stewart,SP002,3,262.52,195.73,591.83,Cash,Standard,South,2025-03-27,2025,3,27
SALE100453,2026-01-21 13:17:03.030096,P002,Wireless Mouse,Accessories,CUST0035,Lisa Gonzalez,SP002,3,41.41,0.0,124.23,Cash,Next Day,South,2026-01-21,2026,1,21
SALE100454,2025-04-29 03:17:03.030096,P002,Wireless Mouse,Accessories,CUST0034,Deborah Johnson,SP001,1,49.74,0.0,49.74,Cash,Next Day,North,2025-04-29,2025,4,29
SALE100455,2025-04-06 23:17:03.030096,P008,USB-C Hub,Accessories,CUST0022,Sharon Murphy,SP002,2,39.65,0.0,79.3,PayPal,Express,South,2025-04-06,2025,4,6
SALE100456,2025-02-11 17:17:03.030096,P006,Webcam HD,Electronics,CUST0078,Emily Evans,SP001,2,80.65,0.0,161.3,PayPal,Next Day,North,2025-02-11,2025,2,11
SALE100457,2026-02-02 14:17:03.030096,P006,Webcam HD,Electronics,CUST0066,Kimberly Bell,SP003,1,90.25,0.0,90.25,Bank Transfer,Next Day,East,2026-02-02,2026,2,2
SALE100458,2025-06-15 03:17:03.030096,P002,Wireless Mouse,Accessories,CUST0007,Emily Clark,SP002,1,44.81,0.0,44.81,Bank Transfer,Express,South,2025-06-15,2025,6,15
SALE100459,2025-04-25 08:17:03.030096,P008,USB-C Hub,Accessories,CUST0027,Jennifer King,SP002,3,38.06,11.25,102.93,PayPal,Next Day,South,2025-04-25,2025,4,25
SALE100460,2025-05-11 09:17:03.030096,P007,Desk Lamp,Furniture,CUST0045,Sarah Williams,SP003,1,37.84,0.0,37.84,PayPal,Standard,East,2025-05-11,2025,5,11
SALE100461,2025-10-22 04:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0074,Kenneth Sanders,SP001,3,144.85,0.0,434.55,Bank Transfer,Next Day,North,2025-10-22,2025,10,22
SALE100462,2025-06-14 02:17:03.030096,P006,Webcam HD,Electronics,CUST0067,Sharon Bailey,SP003,1,86.04,0.0,86.04,PayPal,Standard,East,2025-06-14,2025,6,14
SALE100463,2025-02-26 06:17:03.030096,P006,Webcam HD,Electronics,CUST0087,Melissa Watson,SP002,5,82.79,0.0,413.95,Cash,Express,South,2025-02-26,2025,2,26
SALE100464,2025-05-05 17:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0075,Jeffrey Wood,SP001,3,125.65,0.0,376.95,Bank Transfer,Standard,North,2025-05-05,2025,5,5
SALE100465,2025-04-10 23:17:03.030096,P001,Laptop Pro,Electronics,CUST0092,Paul Taylor,SP001,1,1147.24,0.0,1147.24,Cash,Express,North,2025-04-10,2025,4,10
SALE100466,2025-05-15 12:17:03.030096,P001,Laptop Pro,Electronics,CUST0023,Kimberly Moore,SP003,4,1245.33,0.0,4981.32,Credit Card,Express,East,2025-05-15,2025,5,15
SALE100467,2025-05-03 08:17:03.030096,P006,Webcam HD,Electronics,CUST0015,Sandra Garcia,SP003,2,68.09,20.55,115.63,Credit Card,Standard,East,2025-05-03,2025,5,3
SALE100468,2025-07-31 14:17:03.030096,P003,Gaming Chair,Furniture,CUST0067,Sharon Bailey,SP003,1,292.93,0.0,292.93,PayPal,Standard,East,2025-07-31,2025,7,31
SALE100469,2025-03-19 13:17:03.030096,P007,Desk Lamp,Furniture,CUST0010,Nicholas Rodriguez,SP003,2,35.81,0.0,71.62,Credit Card,Next Day,East,2025-03-19,2025,3,19
SALE100470,2026-01-20 08:17:03.030096,P002,Wireless Mouse,Accessories,CUST0038,Stephen Thomas,SP002,1,47.68,0.0,47.68,Bank Transfer,Standard,South,2026-01-20,2026,1,20
SALE100471,2025-02-23 11:17:03.030096,P008,USB-C Hub,Accessories,CUST0084,Mark Wilson,SP001,2,29.75,0.0,59.5,Bank Transfer,Standard,North,2025-02-23,2025,2,23
SALE100472,2025-10-28 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0023,Kimberly Moore,SP003,1,331.93,62.46,269.47,Cash,Standard,East,2025-10-28,2025,10,28
SALE100473,2025-04-05 09:17:03.030096,P003,Gaming Chair,Furniture,CUST0017,Nancy Lopez,SP001,1,283.51,0.0,283.51,PayPal,Express,North,2025-04-05,2025,4,5
SALE100474,2025-02-28 22:17:03.030096,P008,USB-C Hub,Accessories,CUST0013,Michelle Ramirez,SP001,1,32.73,0.0,32.73,Credit Card,Express,North,2025-02-28,2025,2,28
SALE100475,2025-06-26 06:17:03.030096,P003,Gaming Chair,Furniture,CUST0018,Brenda Hernandez,SP001,2,335.04,0.0,670.08,Credit Card,Express,North,2025-06-26,2025,6,26
SALE100476,2025-06-01 09:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0079,Stephen Reed,SP001,3,120.97,0.0,362.91,Credit Card,Standard,North,2025-06-01,2025,6,1
SALE100477,2025-05-12 04:17:03.030096,P007,Desk Lamp,Furniture,CUST0071,Elizabeth Green,SP001,3,38.61,0.0,115.83,Credit Card,Standard,North,2025-05-12,2025,5,12
SALE100478,2025-12-30 23:17:03.030096,P002,Wireless Mouse,Accessories,CUST0049,Ruth Sanders,SP001,2,52.88,0.0,105.76,Bank Transfer,Standard,North,2025-12-30,2025,12,30
SALE100479,2025-05-15 06:17:03.030096,P004,"Monitor 27""",Electronics,CUST0070,Jennifer Johnson,SP002,1,399.46,0.0,399.46,PayPal,Standard,South,2025-05-15,2025,5,15
SALE100480,2025-11-12 12:17:03.030096,P004,"Monitor 27""",Electronics,CUST0023,Kimberly Moore,SP003,2,447.19,0.0,894.38,PayPal,Express,East,2025-11-12,2025,11,12
SALE100481,2025-04-19 05:17:03.030096,P008,USB-C Hub,Accessories,CUST0079,Stephen Reed,SP001,2,38.05,0.0,76.1,Credit Card,Next Day,North,2025-04-19,2025,4,19
SALE100482,2025-03-21 12:17:03.030096,P007,Desk Lamp,Furniture,CUST0055,Robert Stewart,SP001,1,43.97,0.0,43.97,Bank Transfer,Express,North,2025-03-21,2025,3,21
SALE100483,2025-10-14 06:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0078,Emily Evans,SP001,1,147.47,0.0,147.47,Cash,Express,North,2025-10-14,2025,10,14
SALE100484,2025-02-19 12:17:03.030096,P007,Desk Lamp,Furniture,CUST0062,Michael Garcia,SP001,1,44.97,0.0,44.97,Credit Card,Standard,North,2025-02-19,2025,2,19
SALE100485,2025-07-09 09:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0007,Emily Clark,SP002,2,142.29,0.0,284.58,Credit Card,Standard,South,2025-07-09,2025,7,9
SALE100486,2026-01-06 20:17:03.030096,P008,USB-C Hub,Accessories,CUST0083,Barbara Hill,SP004,1,31.59,0.0,31.59,PayPal,Express,West,2026-01-06,2026,1,6
SALE100487,2025-08-15 02:17:03.030096,P006,Webcam HD,Electronics,CUST0044,Ashley Collins,SP002,2,90.05,0.0,180.1,Credit Card,Standard,South,2025-08-15,2025,8,15
SALE100488,2025-07-24 02:17:03.030096,P006,Webcam HD,Electronics,CUST0096,Helen Kelly,SP003,1,76.15,5.79,70.36,PayPal,Standard,East,2025-07-24,2025,7,24
SALE100489,2025-04-09 17:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0032,Donna Davis,SP001,1,137.44,0.0,137.44,Cash,Express,North,2025-04-09,2025,4,9
SALE100490,2025-10-31 06:17:03.030096,P004,"Monitor 27""",Electronics,CUST0038,Stephen Thomas,SP002,1,354.39,0.0,354.39,PayPal,Express,South,2025-10-31,2025,10,31
SALE100491,2025-05-19 16:17:03.030096,P003,Gaming Chair,Furniture,CUST0029,Charles Turner,SP004,4,275.09,74.88,1025.48,Credit Card,Next Day,West,2025-05-19,2025,5,19
SALE100492,2025-05-06 16:17:03.030096,P003,Gaming Chair,Furniture,CUST0033,Kevin Ramirez,SP002,1,320.7,0.0,320.7,PayPal,Express,South,2025-05-06,2025,5,6
SALE100493,2025-04-05 23:17:03.030096,P007,Desk Lamp,Furniture,CUST0048,Rebecca Sanders,SP001,1,45.39,0.0,45.39,PayPal,Express,North,2025-04-05,2025,4,5
SALE100494,2025-04-11 14:17:03.030096,P002,Wireless Mouse,Accessories,CUST0028,Deborah Carter,SP002,3,46.99,0.0,140.97,PayPal,Next Day,South,2025-04-11,2025,4,11
SALE100495,2025-03-11 10:17:03.030096,P001,Laptop Pro,Electronics,CUST0058,Linda Wright,SP003,2,1209.92,0.0,2419.84,Bank Transfer,Express,East,2025-03-11,2025,3,11
SALE100496,2025-10-18 15:17:03.030096,P006,Webcam HD,Electronics,CUST0018,Brenda Hernandez,SP001,2,88.76,20.09,157.43,PayPal,Standard,North,2025-10-18,2025,10,18
SALE100497,2025-10-26 19:17:03.030096,P004,"Monitor 27""",Electronics,CUST0057,William White,SP003,1,424.34,0.0,424.34,Bank Transfer,Express,East,2025-10-26,2025,10,26
SALE100498,2025-11-27 11:17:03.030096,P004,"Monitor 27""",Electronics,CUST0014,Kathleen Peterson,SP004,3,397.29,0.0,1191.87,Credit Card,Standard,West,2025-11-27,2025,11,27
SALE100499,2025-12-23 09:17:03.030096,P003,Gaming Chair,Furniture,CUST0013,Michelle Ramirez,SP001,2,304.63,30.57,578.69,Cash,Express,North,2025-12-23,2025,12,23
SALE100500,2025-02-25 05:17:03.030096,P004,"Monitor 27""",Electronics,CUST0051,Kenneth Morgan,SP004,1,348.8,0.0,348.8,PayPal,Express,West,2025-02-25,2025,2,25
SALE100501,2025-03-09 07:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0074,Kenneth Sanders,SP001,1,135.93,0.0,135.93,Cash,Express,North,2025-03-09,2025,3,9
SALE100502,2025-04-25 11:17:03.030096,P001,Laptop Pro,Electronics,CUST0094,Andrew Sanders,SP002,1,1310.89,0.0,1310.89,Bank Transfer,Next Day,South,2025-04-25,2025,4,25
SALE100503,2025-02-26 09:17:03.030096,P003,Gaming Chair,Furniture,CUST0069,Eric Cox,SP001,1,283.09,0.0,283.09,PayPal,Express,North,2025-02-26,2025,2,26
SALE100504,2025-02-11 09:17:03.030096,P001,Laptop Pro,Electronics,CUST0075,Jeffrey Wood,SP001,1,1379.67,0.0,1379.67,Bank Transfer,Standard,North,2025-02-11,2025,2,11
SALE100505,2025-10-15 21:17:03.030096,P008,USB-C Hub,Accessories,CUST0018,Brenda Hernandez,SP001,3,32.8,17.54,80.86,Cash,Next Day,North,2025-10-15,2025,10,15
SALE100506,2025-07-28 08:17:03.030096,P006,Webcam HD,Electronics,CUST0082,Barbara Collins,SP002,1,85.32,0.0,85.32,Bank Transfer,Next Day,South,2025-07-28,2025,7,28
SALE100507,2025-11-12 01:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0082,Barbara Collins,SP002,2,122.16,35.17,209.15,Credit Card,Express,South,2025-11-12,2025,11,12
SALE100508,2025-08-04 12:17:03.030096,P004,"Monitor 27""",Electronics,CUST0025,Christopher Anderson,SP001,1,412.94,0.0,412.94,Bank Transfer,Standard,North,2025-08-04,2025,8,4
SALE100509,2025-03-09 11:17:03.030096,P004,"Monitor 27""",Electronics,CUST0076,Brandon Morgan,SP004,3,449.3,0.0,1347.9,Cash,Standard,West,2025-03-09,2025,3,9
SALE100510,2025-05-13 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0047,Eric Flores,SP001,3,297.96,0.0,893.88,PayPal,Express,North,2025-05-13,2025,5,13
SALE100511,2025-09-15 18:17:03.030096,P002,Wireless Mouse,Accessories,CUST0020,Matthew Price,SP003,1,46.75,7.14,39.61,Bank Transfer,Standard,East,2025-09-15,2025,9,15
SALE100512,2025-08-19 18:17:03.030096,P007,Desk Lamp,Furniture,CUST0092,Paul Taylor,SP001,2,40.48,0.0,80.96,Cash,Next Day,North,2025-08-19,2025,8,19
SALE100513,2025-04-29 14:17:03.030096,P002,Wireless Mouse,Accessories,CUST0078,Emily Evans,SP001,2,41.41,0.0,82.82,PayPal,Express,North,2025-04-29,2025,4,29
SALE100514,2026-01-31 02:17:03.030096,P008,USB-C Hub,Accessories,CUST0073,Carol Stewart,SP002,4,34.17,0.0,136.68,Credit Card,Standard,South,2026-01-31,2026,1,31
SALE100515,2025-09-26 18:17:03.030096,P003,Gaming Chair,Furniture,CUST0084,Mark Wilson,SP001,1,261.85,0.0,261.85,Credit Card,Express,North,2025-09-26,2025,9,26
SALE100516,2025-10-29 23:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0059,Jason Lee,SP004,2,116.82,0.0,233.64,Credit Card,Standard,West,2025-10-29,2025,10,29
SALE100517,2025-04-25 00:17:03.030096,P003,Gaming Chair,Furniture,CUST0001,Sandra Carter,SP001,1,294.67,0.0,294.67,PayPal,Standard,North,2025-04-25,2025,4,25
SALE100518,2025-12-09 15:17:03.030096,P008,USB-C Hub,Accessories,CUST0051,Kenneth Morgan,SP004,1,39.2,0.0,39.2,Cash,Next Day,West,2025-12-09,2025,12,9
SALE100519,2025-03-03 19:17:03.030096,P003,Gaming Chair,Furniture,CUST0088,Sandra Roberts,SP002,2,268.44,61.48,475.4,Credit Card,Standard,South,2025-03-03,2025,3,3
SALE100520,2025-12-12 05:17:03.030096,P006,Webcam HD,Electronics,CUST0090,Anthony Thomas,SP003,1,74.27,0.0,74.27,PayPal,Express,East,2025-12-12,2025,12,12
SALE100521,2026-01-21 16:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0041,Richard Flores,SP002,1,145.12,0.0,145.12,Cash,Next Day,South,2026-01-21,2026,1,21
SALE100522,2025-10-11 14:17:03.030096,P002,Wireless Mouse,Accessories,CUST0086,Carol Scott,SP001,1,40.23,0.0,40.23,Credit Card,Express,North,2025-10-11,2025,10,11
SALE100523,2025-02-24 23:17:03.030096,P001,Laptop Pro,Electronics,CUST0035,Lisa Gonzalez,SP002,2,1277.17,0.0,2554.34,Bank Transfer,Standard,South,2025-02-24,2025,2,24
SALE100524,2025-07-09 07:17:03.030096,P003,Gaming Chair,Furniture,CUST0052,Dorothy Rogers,SP001,2,326.03,84.67,567.39,PayPal,Standard,North,2025-07-09,2025,7,9
SALE100525,2025-06-09 18:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0001,Sandra Carter,SP001,1,142.4,0.0,142.4,Bank Transfer,Next Day,North,2025-06-09,2025,6,9
SALE100526,2025-12-07 18:17:03.030096,P004,"Monitor 27""",Electronics,CUST0030,Ryan Howard,SP001,1,437.27,0.0,437.27,PayPal,Next Day,North,2025-12-07,2025,12,7
SALE100527,2025-10-25 02:17:03.030096,P008,USB-C Hub,Accessories,CUST0071,Elizabeth Green,SP001,2,36.64,0.0,73.28,Credit Card,Express,North,2025-10-25,2025,10,25
SALE100528,2025-08-28 09:17:03.030096,P002,Wireless Mouse,Accessories,CUST0078,Emily Evans,SP001,1,48.33,0.0,48.33,Cash,Express,North,2025-08-28,2025,8,28
SALE100529,2025-03-19 19:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0066,Kimberly Bell,SP003,2,143.4,0.0,286.8,PayPal,Next Day,East,2025-03-19,2025,3,19
SALE100530,2025-11-11 19:17:03.030096,P003,Gaming Chair,Furniture,CUST0058,Linda Wright,SP003,1,300.59,33.73,266.86,PayPal,Express,East,2025-11-11,2025,11,11
SALE100531,2025-10-09 17:17:03.030096,P002,Wireless Mouse,Accessories,CUST0098,Michelle Clark,SP001,2,51.07,10.86,91.28,PayPal,Standard,North,2025-10-09,2025,10,9
SALE100532,2025-12-10 07:17:03.030096,P004,"Monitor 27""",Electronics,CUST0080,Edward Williams,SP002,3,440.03,0.0,1320.09,Credit Card,Standard,South,2025-12-10,2025,12,10
SALE100533,2025-03-23 07:17:03.030096,P001,Laptop Pro,Electronics,CUST0009,Timothy Ramirez,SP001,5,1220.51,0.0,6102.55,Cash,Standard,North,2025-03-23,2025,3,23
SALE100534,2025-05-25 09:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0046,Susan Morgan,SP001,1,110.59,0.0,110.59,PayPal,Standard,North,2025-05-25,2025,5,25
SALE100535,2026-01-11 17:17:03.030096,P008,USB-C Hub,Accessories,CUST0018,Brenda Hernandez,SP001,1,31.78,0.0,31.78,Credit Card,Express,North,2026-01-11,2026,1,11
SALE100536,2025-10-04 10:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0077,Sarah Barnes,SP002,1,112.96,6.5,106.46,Bank Transfer,Express,South,2025-10-04,2025,10,4
SALE100537,2025-11-17 03:17:03.030096,P003,Gaming Chair,Furniture,CUST0009,Timothy Ramirez,SP001,5,286.35,146.22,1285.53,PayPal,Express,North,2025-11-17,2025,11,17
SALE100538,2026-01-06 02:17:03.030096,P007,Desk Lamp,Furniture,CUST0053,Eric Jones,SP001,1,40.96,0.0,40.96,Credit Card,Standard,North,2026-01-06,2026,1,6
SALE100539,2025-07-18 04:17:03.030096,P008,USB-C Hub,Accessories,CUST0092,Paul Taylor,SP001,1,32.2,5.47,26.73,Credit Card,Standard,North,2025-07-18,2025,7,18
SALE100540,2025-07-11 08:17:03.030096,P004,"Monitor 27""",Electronics,CUST0076,Brandon Morgan,SP004,3,362.76,0.0,1088.28,PayPal,Express,West,2025-07-11,2025,7,11
SALE100541,2025-05-15 09:17:03.030096,P001,Laptop Pro,Electronics,CUST0065,Carol Young,SP002,2,1122.11,0.0,2244.22,Credit Card,Express,South,2025-05-15,2025,5,15
SALE100542,2025-06-02 23:17:03.030096,P002,Wireless Mouse,Accessories,CUST0089,Carol Barnes,SP003,1,51.03,10.64,40.39,Bank Transfer,Next Day,East,2025-06-02,2025,6,2
SALE100543,2025-10-11 02:17:03.030096,P004,"Monitor 27""",Electronics,CUST0010,Nicholas Rodriguez,SP003,1,340.34,0.0,340.34,Bank Transfer,Express,East,2025-10-11,2025,10,11
SALE100544,2025-12-01 04:17:03.030096,P002,Wireless Mouse,Accessories,CUST0057,William White,SP003,4,43.71,0.0,174.84,Credit Card,Next Day,East,2025-12-01,2025,12,1
SALE100545,2026-01-12 07:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0018,Brenda Hernandez,SP001,1,129.89,0.0,129.89,Bank Transfer,Next Day,North,2026-01-12,2026,1,12
SALE100546,2025-08-21 10:17:03.030096,P007,Desk Lamp,Furniture,CUST0011,Cynthia Smith,SP004,2,40.0,0.0,80.0,Bank Transfer,Express,West,2025-08-21,2025,8,21
SALE100547,2026-01-03 02:17:03.030096,P004,"Monitor 27""",Electronics,CUST0064,Ashley Phillips,SP004,2,434.56,0.0,869.12,PayPal,Next Day,West,2026-01-03,2026,1,3
SALE100548,2025-06-20 12:17:03.030096,P003,Gaming Chair,Furniture,CUST0040,James Stewart,SP002,2,317.2,0.0,634.4,PayPal,Express,South,2025-06-20,2025,6,20
SALE100549,2025-09-21 08:17:03.030096,P001,Laptop Pro,Electronics,CUST0090,Anthony Thomas,SP003,1,1318.6,0.0,1318.6,Credit Card,Express,East,2025-09-21,2025,9,21
SALE100550,2025-11-18 19:17:03.030096,P006,Webcam HD,Electronics,CUST0097,Linda Hernandez,SP002,1,84.28,0.0,84.28,PayPal,Next Day,South,2025-11-18,2025,11,18
SALE100551,2025-10-09 21:17:03.030096,P008,USB-C Hub,Accessories,CUST0064,Ashley Phillips,SP004,2,30.48,0.0,60.96,PayPal,Express,West,2025-10-09,2025,10,9
SALE100552,2025-10-30 14:17:03.030096,P007,Desk Lamp,Furniture,CUST0044,Ashley Collins,SP002,1,44.68,0.0,44.68,Credit Card,Next Day,South,2025-10-30,2025,10,30
SALE100553,2025-09-12 22:17:03.030096,P002,Wireless Mouse,Accessories,CUST0030,Ryan Howard,SP001,2,47.07,0.0,94.14,PayPal,Next Day,North,2025-09-12,2025,9,12
SALE100554,2025-06-04 17:17:03.030096,P007,Desk Lamp,Furniture,CUST0051,Kenneth Morgan,SP004,2,38.1,0.0,76.2,Bank Transfer,Standard,West,2025-06-04,2025,6,4
SALE100555,2025-12-06 10:17:03.030096,P008,USB-C Hub,Accessories,CUST0100,Amy Torres,SP004,1,36.54,7.35,29.19,Credit Card,Standard,West,2025-12-06,2025,12,6
SALE100556,2025-02-28 10:17:03.030096,P007,Desk Lamp,Furniture,CUST0015,Sandra Garcia,SP003,1,36.03,8.45,27.58,Cash,Standard,East,2025-02-28,2025,2,28
SALE100557,2025-04-06 04:17:03.030096,P004,"Monitor 27""",Electronics,CUST0093,Pamela Watson,SP001,1,430.93,0.0,430.93,Bank Transfer,Next Day,North,2025-04-06,2025,4,6
SALE100558,2025-05-29 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0032,Donna Davis,SP001,1,308.33,0.0,308.33,Cash,Express,North,2025-05-29,2025,5,29
SALE100559,2025-08-14 02:17:03.030096,P002,Wireless Mouse,Accessories,CUST0014,Kathleen Peterson,SP004,5,48.54,24.08,218.62,Cash,Next Day,West,2025-08-14,2025,8,14
SALE100560,2025-04-10 15:17:03.030096,P002,Wireless Mouse,Accessories,CUST0058,Linda Wright,SP003,1,52.8,4.95,47.85,Credit Card,Express,East,2025-04-10,2025,4,10
SALE100561,2025-08-08 19:17:03.030096,P003,Gaming Chair,Furniture,CUST0036,Jeffrey Watson,SP004,2,299.4,0.0,598.8,Cash,Express,West,2025-08-08,2025,8,8
SALE100562,2025-06-29 19:17:03.030096,P006,Webcam HD,Electronics,CUST0024,Stephanie Collins,SP001,1,87.29,0.0,87.29,PayPal,Express,North,2025-06-29,2025,6,29
SALE100563,2025-12-25 02:17:03.030096,P002,Wireless Mouse,Accessories,CUST0098,Michelle Clark,SP001,5,39.76,0.0,198.8,Cash,Express,North,2025-12-25,2025,12,25
SALE100564,2025-02-25 01:17:03.030096,P008,USB-C Hub,Accessories,CUST0027,Jennifer King,SP002,1,36.93,0.0,36.93,Bank Transfer,Next Day,South,2025-02-25,2025,2,25
SALE100565,2025-11-13 14:17:03.030096,P008,USB-C Hub,Accessories,CUST0072,Scott Davis,SP004,1,39.28,0.0,39.28,Cash,Express,West,2025-11-13,2025,11,13
SALE100566,2025-04-25 15:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0046,Susan Morgan,SP001,2,131.87,38.52,225.22,Credit Card,Standard,North,2025-04-25,2025,4,25
SALE100567,2025-05-18 14:17:03.030096,P003,Gaming Chair,Furniture,CUST0083,Barbara Hill,SP004,4,258.33,0.0,1033.32,Bank Transfer,Next Day,West,2025-05-18,2025,5,18
SALE100568,2025-07-10 07:17:03.030096,P008,USB-C Hub,Accessories,CUST0047,Eric Flores,SP001,2,30.5,0.0,61.0,Credit Card,Express,North,2025-07-10,2025,7,10
SALE100569,2025-03-21 03:17:03.030096,P002,Wireless Mouse,Accessories,CUST0047,Eric Flores,SP001,2,51.05,0.0,102.1,Cash,Standard,North,2025-03-21,2025,3,21
SALE100570,2025-11-15 21:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0049,Ruth Sanders,SP001,3,112.04,69.56,266.56,Bank Transfer,Next Day,North,2025-11-15,2025,11,15
SALE100571,2025-09-22 16:17:03.030096,P008,USB-C Hub,Accessories,CUST0058,Linda Wright,SP003,1,38.21,0.0,38.21,Bank Transfer,Next Day,East,2025-09-22,2025,9,22
